1.01926e+18,RT @mchaudhry82: $CVS Bullish short-term option play opened in CVS https://t.co/GqFVBGAlOI,Tue Jul 17 16:36:41 +0000 2018,I_Say_What,CVS,CVS Health Corporation,False,,,,,,,,,
1.01927e+18,$IBKR $SCHW $ETFC $AMTD:  Interactive Brokers To Report After Schwab Jumps On Strong Earnings:  https://t.co/Mn01Y4iloB,Tue Jul 17 17:27:00 +0000 2018,ProVesting,AMTD,TD Ameritrade Holding Corporation,False,,,,,,,,,
1.01927e+18,Upgrades Downgrades Initiations &amp; More: $BLMN $TRCO $WWW $NFLX $LITE $SWCH $EQIX $DPZ $CRM $VFC $JBHT https://t.co/7HgC4INIoO,Tue Jul 17 17:27:01 +0000 2018,mchaudhry82,CRM,salesforce.com,False,,,,,,,,,
1.01927e+18,$JBHT New Insider Filing On:  HARPER ALFRED C Transaction Code: M https://t.co/GMV9C17uty,Tue Jul 17 17:27:06 +0000 2018,filing_scanner,JBHT,J.B. Hunt Transport Services,False,,,,,,,,,
1.01927e+18,"&lt;a mp-mode=""dftl"" href=""https://t.co/Cg2lRoCMgv"" name=""MP-payButton"" class='blue-ar-l-rn-none'&gt;Suscribirme&lt;/a&gt; &lt;scr… https://t.co/fbFFs7azg1",Tue Jul 17 17:27:37 +0000 2018,dukedelrock,MPC,Marathon Petroleum Corporation,False,,,,,,,,,
1.01927e+18,RT @42Stocks: https://t.co/9VjKMnGXvX $ACXM $AL $ALLY $ANET $BLUE $BMRN $BSBR $CNA $CPB $CVI $GDS $GOOS $GSH $HD $IBN $ITUB $MDSO $MELI $MU…,Tue Jul 17 17:27:38 +0000 2018,quasiloco,CPB,Campbell Soup Company,False,,,,,,,,,
1.01927e+18,RT @Alakarn: @damiangarde @adamfeuerstein No wonder  you wanted him to work for you. Throwing  him a bone knowing his company was going dow…,Tue Jul 17 17:27:41 +0000 2018,KaseyCundy,MYL,Mylan N.V.,False,,,,,,,,,
1.01927e+18,Commented on $SFTBY $VZ $T $S $TMUS https://t.co/lL59yaXbkt,Tue Jul 17 17:27:54 +0000 2018,4GPro,TMUS,T-Mobile US,False,,,,,,,,,
1.01927e+18,RT @getvolatility: Unusual put buying: $TRCO 84x average volume $IPG 21x $GGP 19x $OMC 16x $SBGI 14x $TSRO 14x $ECA 12x $VFC 12x,Tue Jul 17 17:28:05 +0000 2018,PennyStocksMomo,GGP,GGP Inc.,False,,,,,,,,,
1.01927e+18,$CMA #Comerica Inc. Morningstar | Excellent Second-Quarter Results Place Comerica Ahead of Our Medium-Term Expectat… https://t.co/X6yD8LCysv,Tue Jul 17 17:28:07 +0000 2018,ResearchPool,CMA,Comerica Incorporated,False,,,,,,,,,
1.01927e+18,$JBHT #J.B. Hunt Transport Services Inc. Morningstar | Recovering truck-to-rail conversions should provide tailwind… https://t.co/XJy2GJIm71,Tue Jul 17 17:28:08 +0000 2018,ResearchPool,JBHT,J.B. Hunt Transport Services,False,,,,,,,,,
1.01927e+18,Trade on Binance with 50% discount trading fee 😍  Register for BONUS ➡️ https://t.co/sYjWfR1e8D  $XWC $XEM $BOS… https://t.co/aMndpZ1QVk,Tue Jul 17 17:28:09 +0000 2018,evanalsop4864,KR,The Kroger Co.,False,,,,,,,,,
1.01927e+18,$JBHT #J.B. Hunt Transport Services Inc. Recovering truck-to-rail conversions should provide tailwinds for Hunts co… https://t.co/IxcjUgAngH,Tue Jul 17 17:28:10 +0000 2018,ResearchPool,JBHT,J.B. Hunt Transport Services,False,,,,,,,,,
1.01927e+18,energy names on the bounce today $PED $GBR $JONE $WLL $USO red to green.  $SDRL interesting at this level https://t.co/VUP6ta6wlk,Tue Jul 17 17:28:18 +0000 2018,adamwnsx,WLL,Whiting Petroleum Corporation,False,,,,,,,,,
1.01927e+18,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:28:46 +0000 2018,comparisons,RTN,Raytheon Company,False,,,,,,,,,
1.01927e+18,$VRTX big move so far and  keeps grinding higher,Tue Jul 17 17:28:54 +0000 2018,canuck2usa,VRTX,Vertex Pharmaceuticals Incorporated,False,,,,,,,,,
1.01927e+18,$XHB $ITB $DHI $LEN Homebuilders having a strong day,Tue Jul 17 17:29:19 +0000 2018,ethxtrader,DHI,D.R. Horton,False,,,,,,,,,
1.01927e+18,RT @BitScreener: New Coins added to https://t.co/KozqoWvPD9 $KBC $FTI $PCH $QURO $SEER $CONI $ESS $ONL $OTB $PAI $GOT $THRT #bitscreener h…,Tue Jul 17 17:29:30 +0000 2018,bohrargue,ESS,Essex Property Trust,False,,,,,,,,,
1.01927e+18,RT @BitScreener: New Coins added to https://t.co/KozqoWvPD9 $KBC $FTI $PCH $QURO $SEER $CONI $ESS $ONL $OTB $PAI $GOT $THRT #bitscreener h…,Tue Jul 17 17:29:43 +0000 2018,pelvicfairs,ESS,Essex Property Trust,False,,,,,,,,,
1.01927e+18,#TrendingNow #4 for the week on @Investor_Intel - Read: @AlkaneResources’ #gold mine helps in waiting game for bigg… https://t.co/oNas0CKtgZ,Tue Jul 17 17:30:00 +0000 2018,Investor_Intel,ALK,Alaska Air Group,False,,,,,,,,,
1.01927e+18,Big bullish unusual option activity detected: $RCL $CMCSA $OMC $V $WYNN - big bearish: $BAC $AKRX $XSP $PSA $MSFT,Tue Jul 17 17:30:52 +0000 2018,Optionsonar1,RCL,Royal Caribbean Cruises Ltd.,False,,,,,,,,,
1.01927e+18,Interactive Brokers reports after the close and after strong Charles Schwab earnings help fuel online brokers… https://t.co/QHFZASjYJb,Tue Jul 17 17:30:54 +0000 2018,IBD_ANarayanan,AMTD,TD Ameritrade Holding Corporation,False,,,,,,,,,
1.01927e+18,RT @dfstoken: #AIRDROP 📥🏆  VOTE FOR DFS on #WOLFEX &amp; RECEIVE 100 $DFS on 7/24  RULES: Retweet Tag 5 Friends Follow @Wolf_Exchange Join the…,Tue Jul 17 17:31:26 +0000 2018,Pravat75955884,DFS,Discover Financial Services,False,,,,,,,,,
1.01927e+18,$FCAU $OMC $SFLY $XSP $FEZ $AXL $BTU $BWP $CMA $HIG $NEE $GT $TUR $PSA $PAGS $KBE $PVH $ADS $UNH $BOX $PX $HFC… https://t.co/gqTPD8k5Kz,Tue Jul 17 17:31:29 +0000 2018,teresaarthur66,CMA,Comerica Incorporated,False,,,,,,,,,
1.01927e+18,$SPY $QQQ $DIA $SH $IWM $TZA $SSO $TNA $VOO $SDS $IVV $SPXU $TQQQ $UPRO $PSQ $SPXL $UWM $RSP $SPXS $SQQQ $QID $DOG https://t.co/hJXjYbooUs,Tue Jul 17 17:31:39 +0000 2018,SeekingAlpha,SQQQ,ProShares UltraPro Short QQQ,False,,,,,,,,,
1.01927e+18,$TVIX Alerted in our free group at 36.20. The two bottom lines are the BUY areas $uvxy $spy $qqq $vxx https://t.co/ZGvBQ9YMlJ,Tue Jul 17 17:32:08 +0000 2018,SwingingForward,TVIX,VelocityShares Daily 2x VIX ST ETN,False,,,,,,,,,
1.01927e+18,Citrix Systems Inc.: The stock is testing its highs. $CTXS https://t.co/2I3AauewHi https://t.co/FL1i3Ku0TB,Tue Jul 17 17:32:15 +0000 2018,MScreener,CTXS,Citrix Systems,False,,,,,,,,,
1.01927e+18,Fortnite v-Bucks can be bought for cheap from us ! 🙌  More info ➡️ https://t.co/2o40q3BLZN  $PDC $SPR $DG $DASH… https://t.co/vRAzuCyytC,Tue Jul 17 17:32:51 +0000 2018,JosePerryman3,DG,Dollar General Corporation,False,,,,,,,,,
1.01927e+18,$MHK open interest for maturity 07/20/2018. High put=220.00 High call=220.00 #maxpain #options… https://t.co/Tahtdombw6,Tue Jul 17 17:32:53 +0000 2018,optioncharts,MHK,Mohawk Industries,False,,,,,,,,,
1.01927e+18,Huge coin selection low fees and very reliable! Join Binance! 😍  Register for BONUS ➡️ https://t.co/p6kvuLMA4z… https://t.co/0dPC9SeaD4,Tue Jul 17 17:33:31 +0000 2018,RickyGr92298314,KR,The Kroger Co.,False,,,,,,,,,
1.01927e+18,RT @dfstoken: #AIRDROP 📥🏆  VOTE FOR DFS on #WOLFEX &amp; RECEIVE 100 $DFS on 7/24  RULES: Retweet Tag 5 Friends Follow @Wolf_Exchange Join the…,Tue Jul 17 17:33:38 +0000 2018,SujeetS01225652,DFS,Discover Financial Services,False,,,,,,,,,
1.01927e+18,RT @wolf_exchange: Listing Competition @dfstoken  #DigitalFantasySports (DFS)  $DFS is a next gen fantasy sports gaming token &amp; ARCADE base…,Tue Jul 17 17:33:38 +0000 2018,sahibsab,DFS,Discover Financial Services,False,,,,,,,,,
1.01927e+18,New UOA detected for $YNDX: 2984 $40.0 CALL options expiring 2018-08-17 traded for $1.4 bought on the ask https://t.co/xiPYhHDFrI,Tue Jul 17 17:33:45 +0000 2018,liveoptiondata,YNDX,Yandex N.V.,False,,,,,,,,,
1.01927e+18,New UOA detected for $HAS: 1500 $93.5 PUT options expiring 2018-07-27 traded for $3.0 bought on the ask https://t.co/KK3A3EWYqP,Tue Jul 17 17:33:46 +0000 2018,liveoptiondata,HAS,Hasbro,False,,,,,,,,,
1.01927e+18,RT @dfstoken: #AIRDROP 📥🏆  VOTE FOR DFS on #WOLFEX &amp; RECEIVE 100 $DFS on 7/24  RULES: Retweet Tag 5 Friends Follow @Wolf_Exchange Join the…,Tue Jul 17 17:33:48 +0000 2018,sahibsab,DFS,Discover Financial Services,False,,,,,,,,,
1.01927e+18,$PSX $ETE $ETP https://t.co/8kVczSmRxC #OOTT,Tue Jul 17 17:33:58 +0000 2018,CallumTurcan,ETE,Energy Transfer Equity,False,,,,,,,,,
1.01927e+18,Hertz Global $HTZ – Analysts’ Recent Ratings Changes https://t.co/4z5Dtm6qBs,Tue Jul 17 17:34:02 +0000 2018,WeekHerald,HTZ,Hertz Global Holdings,False,,,,,,,,,
1.01927e+18,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:34:23 +0000 2018,Okra84,RTN,Raytheon Company,False,,,,,,,,,
1.01927e+18,NEW POST: Trex-n-Effect Proving to Be a Summer Hit  https://t.co/hFRXBeWMWt  $DHI $ITB $TREX $XHB $ZG,Tue Jul 17 17:34:29 +0000 2018,chessNwine,DHI,D.R. Horton,False,,,,,,,,,
1.01927e+18,实战早盘直播 7/17（点位时机为王） https://t.co/MBNIsu0bGK $SPY $NFLX $DHI $XLK https://t.co/S1B1QHI0I4,Tue Jul 17 17:34:30 +0000 2018,RealTradeUs,DHI,D.R. Horton,False,,,,,,,,,
1.01927e+18,$YNDX: 1mRunaway+:5 [+3%.4%offHi] FltBO+ 4:5Accel+ allTFs+ FirmTrnd+:+75%; TLM:1.0; ILM:1.6 pcGap[-1.1%ret:5.1%] 3MoHi+,Tue Jul 17 17:35:03 +0000 2018,tymorapro,YNDX,Yandex N.V.,False,,,,,,,,,
1.01927e+18,$APRN New Insider Filing On:  Cluff Jared Transaction Code: S https://t.co/CDswsbHhss,Tue Jul 17 17:35:03 +0000 2018,filing_scanner,APRN,Blue Apron Holdings,False,,,,,,,,,
1.01927e+18,Zacks: Brokerages Anticipate Comerica Incorporated $CMA to Post $1.62 EPS https://t.co/e7aRhn3ooB,Tue Jul 17 17:35:18 +0000 2018,ledgerzette,CMA,Comerica Incorporated,False,,,,,,,,,
1.01927e+18,Analysts Anticipate Comerica Incorporated $CMA Will Post Earnings of $1.62 Per Share https://t.co/nwZiRHlWaT,Tue Jul 17 17:35:34 +0000 2018,TheMarketsDaily,CMA,Comerica Incorporated,False,,,,,,,,,
1.01927e+18,$algn https://t.co/Tdjqp3lpkO,Tue Jul 17 17:35:51 +0000 2018,MalibuInvest,ALGN,Align Technology,False,,,,,,,,,
1.01927e+18,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:35:56 +0000 2018,DaveWil19942760,RTN,Raytheon Company,False,,,,,,,,,
1.01927e+18,$DTE New Insider Filing On:  Norcia Gerardo Transaction Code: G https://t.co/cvxR0iaa0F,Tue Jul 17 17:36:01 +0000 2018,filing_scanner,DTE,DTE Energy Company,False,,,,,,,,,
1.01927e+18,2018-07-16 Short sale volume (not short interest) for $AKRX is 41%. https://t.co/zM1G5737MA $MYL 40% $PFE 52% $MRK 41% $TEVA 54%,Tue Jul 17 17:36:01 +0000 2018,shortvolumes,MYL,Mylan N.V.,False,,,,,,,,,
1.01927e+18,$PPG New Insider Filing On:  BOST GLENN E II Transaction Code:  https://t.co/1ahaFAZnsP,Tue Jul 17 17:36:12 +0000 2018,filing_scanner,PPG,PPG Industries,False,,,,,,,,,
1.01927e+18,Hertz Global $HTZ – Analysts’ Recent Ratings Changes https://t.co/Bi6H0DX3VE,Tue Jul 17 17:36:22 +0000 2018,OlympiaReport,HTZ,Hertz Global Holdings,False,,,,,,,,,
1.01927e+18,$CRZO: At 1DyHIGH=28.44 hits:2 ch:+2.9% 1phNewHi+:BrkPLo+PHi[+4.9%] PDayGp- 19:3Accel+ allTFs+ medFlt:68M HiPctSht[25%:5d],Tue Jul 17 17:36:22 +0000 2018,tymorapro,CRZO,Carrizo Oil & Gas,False,,,,,,,,,
1.01927e+18,$NQ_F $QQQ $SQQQ $NDX getting closer to the target box https://t.co/HVTciefPFk,Tue Jul 17 17:36:29 +0000 2018,CastAwayTrader,SQQQ,ProShares UltraPro Short QQQ,False,,,,,,,,,
1.01927e+18,Listen to MOBxCG - $trip Talk by MOBxCG #np on #SoundCloud https://t.co/Vj3mdA2Br6,Tue Jul 17 17:36:39 +0000 2018,AESftbl,TRIP,TripAdvisor,False,,,,,,,,,
1.01927e+18,RT @DanBehringer221: Trade war not a threat to Macau casinos analyst says. https://t.co/ApPwYm0k64 @CDCNewswire @howardstutz $LVS $MGM $WY…,Tue Jul 17 17:36:40 +0000 2018,Brandenmart,WYNN,Wynn Resorts,False,,,,,,,,,
1.01927e+18,#FastMoneyEspresso FINAL CALLS: Joe Terranova  —&gt; buy $LULU at an all-time high Stephanie Link —&gt; buy $EXPE Jim Le… https://t.co/h7XL3VtMbu,Tue Jul 17 17:36:55 +0000 2018,Flower_Power_67,CVS,CVS Health Corporation,False,,,,,,,,,
1.01927e+18,Full positions right now $PXT.TO (25.12) $ATH.TO (1.69) $RRX.TO (5.70) $BA (339.27) $EROS (14.08) $IQ (31.33) $BILI… https://t.co/4BeMDaqFud,Tue Jul 17 17:37:05 +0000 2018,TheTimZiegler,YNDX,Yandex N.V.,False,,,,,,,,,
1.01927e+18,@Politica_LR @heduardo50 ¡Es hora de fundar una Segunda República el 2021!   ¡Basta $on 200 años! https://t.co/slmEd51pS8,Tue Jul 17 17:37:29 +0000 2018,Esposible9,ON,ON Semiconductor Corporation,False,,,,,,,,,
1.01927e+18,Promotional events are thrown often. Come check them out 😍  Register for BONUS ➡️ https://t.co/V1TXaWVKff  $PBL… https://t.co/smUSK81Br2,Tue Jul 17 17:37:43 +0000 2018,MarcelinoGrant3,OAS,Oasis Petroleum Inc.,False,,,,,,,,,
1.01928e+18,RT @ajaydevfen: Hero wala #action __ aur gundo wali #Harkat Hum Aksar #Waqt __aane par hai Karte Hain  👆👆👆 Mr $hiva **** 👈 ? Name to su…,Tue Jul 17 17:38:29 +0000 2018,jhanjhat,IR,Ingersoll-Rand Plc,False,,,,,,,,,
1.01928e+18,Huge coin selection low fees and very reliable! Join Binance! 😊  Register for BONUS ➡️ https://t.co/H4uRGB2RHP… https://t.co/4qo0oQa8MV,Tue Jul 17 17:38:33 +0000 2018,carolgibson394,NLY,Annaly Capital Management,False,,,,,,,,,
1.01928e+18,RT @ajaydevfen: Kya khak #Maza Hai Jeene Mein Jab tak 🔥👈 Na Lage #Dushman ke #Seene Mein Jab Jo #Hindustan ko mitana chahega wo #Mi…,Tue Jul 17 17:38:41 +0000 2018,jhanjhat,IR,Ingersoll-Rand Plc,False,,,,,,,,,
1.01928e+18,Analysts pointing to positive growth in upcoming earnings and $TRV still showing a great #TechnicalAnalysis #chart… https://t.co/q8Ata7vXkI,Tue Jul 17 17:39:13 +0000 2018,stickycactusink,TRV,The Travelers Companies,False,,,,,,,,,
1.01928e+18,Trade on Binance with 50% discount trading fee 💸  Register for BONUS ➡️ https://t.co/WbsCd1Jgim  $SWFTC $LINK… https://t.co/vuRANZeQyK,Tue Jul 17 17:39:14 +0000 2018,chloeball366,WLL,Whiting Petroleum Corporation,False,,,,,,,,,
1.01928e+18,Get access to 15+ premium paid groups for a fraction of the price! 🤑  Join Us ➡️ https://t.co/fXiyVjoTBs  $BIG… https://t.co/S2f1OAxPkJ,Tue Jul 17 17:39:21 +0000 2018,victorblake392,KR,The Kroger Co.,False,,,,,,,,,
1.01928e+18,$UTX D  Catchin some love out of cup/coil setup. Looking for continuation. https://t.co/yXIYpBzfrY,Tue Jul 17 17:39:29 +0000 2018,TraderMentality,UTX,United Technologies Corporation,False,,,,,,,,,
1.01928e+18,Progressive $PGR Q2 Earnings Beat on Higher Premiums https://t.co/pAWSun830K $FAF $ACGL $RE,Tue Jul 17 17:39:36 +0000 2018,whotrades,RE,Everest Re Group,False,,,,,,,,,
1.01928e+18,Analysts Anticipate Expeditors International of Washington $EXPD Will Announce Quarterly Sales of $1.95 Billion  https://t.co/nQMVq6ay7A,Tue Jul 17 17:39:42 +0000 2018,EnterpriseLeade,EXPD,Expeditors International of Washington,False,,,,,,,,,
1.01928e+18,*** VIX #3 System Update ***  Long $SVXY @ 13.86 #ShortVol  #VolQ  $VIX $VX $VX_F $UVXY $VXX $SVXY $SPX $SPY $ES_F… https://t.co/hdQC1Wkfzt,Tue Jul 17 17:39:48 +0000 2018,VolatilityQ,HPQ,HP Inc.,False,,,,,,,,,
1.01928e+18,4 Chemical Stocks Poised to Outshine Q2 Earnings Estimates  https://t.co/wCFi1vBit2 $ALB $CE $EMN $NGVT,Tue Jul 17 17:40:04 +0000 2018,whotrades,ALB,Albemarle Corporation,False,,,,,,,,,
1.01928e+18,$CAH New Insider Filing On:  DARDEN CALVIN Transaction Code:  https://t.co/WWwRLvzSHp,Tue Jul 17 17:40:05 +0000 2018,filing_scanner,CAH,Cardinal Health,False,,,,,,,,,
1.01928e+18,We like $ALGN before the release https://t.co/odFnOmS0WA,Tue Jul 17 17:40:11 +0000 2018,myrollingstocks,ALGN,Align Technology,False,,,,,,,,,
1.01928e+18,Expeditors International of Washington $EXPD Expected to Announce Earnings of $0.78 Per Share https://t.co/Wf1KgaMKwv,Tue Jul 17 17:40:17 +0000 2018,TheMarketsDaily,EXPD,Expeditors International of Washington,False,,,,,,,,,
1.01928e+18,Added @YobitExchange $MET https://t.co/YCDHGt3k1G,Tue Jul 17 17:40:20 +0000 2018,pandooncash,MET,MetLife,False,,,,,,,,,
1.01928e+18,$ACIA $LITE on fire today.  People finally realizing sales impact on ZTE Ban uplift most likely,Tue Jul 17 17:40:29 +0000 2018,msumak,LITE,Lumentum Holdings Inc.,False,,,,,,,,,
1.01928e+18,$VRTX New Insider Filing On:  Parini Michael Transaction Code: M https://t.co/lo22YoIF0y,Tue Jul 17 17:40:40 +0000 2018,filing_scanner,VRTX,Vertex Pharmaceuticals Incorporated,False,,,,,,,,,
1.01928e+18,$CRM $NOW $OTEX $APPN https://t.co/ZSAahsl1kG,Tue Jul 17 17:41:32 +0000 2018,SeekingAlpha,CRM,salesforce.com,False,,,,,,,,,
1.01928e+18,$CRM $NOW $OTEX $APPN https://t.co/tO29BZGGNP,Tue Jul 17 17:41:33 +0000 2018,SAlphaTech,CRM,salesforce.com,False,,,,,,,,,
1.01928e+18,$COMPQ $NDX $QQQ $SQQQ $NQ_F bigger picture looking for the corrective wave b down from here https://t.co/TSEIdAtYUf,Tue Jul 17 17:41:44 +0000 2018,CastAwayTrader,SQQQ,ProShares UltraPro Short QQQ,False,,,,,,,,,
1.01928e+18,$rht this currently worth $75 ish up 50% ++ per contract https://t.co/jiMw5Mgk6Q,Tue Jul 17 17:41:52 +0000 2018,secretagent00,RHT,Red Hat,False,,,,,,,,,
1.01928e+18,RT @Colin_Sebastian: Just listened to @Ubisoft earnings call; mgmt. did not seem concerned about the crowded Holiday 2018 video game calend…,Tue Jul 17 17:42:07 +0000 2018,easyfoshezy,EA,Electronic Arts Inc.,False,,,,,,,,,
1.01928e+18,@bbolan1 @WallStPuppet I have have said many times I always respect your opinion. The Acthar question/problem/contr… https://t.co/LeRS5KWzIB,Tue Jul 17 17:42:17 +0000 2018,MotherCabriniNY,MNK,Mallinckrodt Public Limited Company,False,,,,,,,,,
1.01928e+18,https://t.co/Z08DHYVEOa $ALGN  #42sTop42 Align Technology notable market movement up 2.0% = $557 million gain. At $… https://t.co/IKuSnWY70S,Tue Jul 17 17:42:24 +0000 2018,42Stocks,ALGN,Align Technology,False,,,,,,,,,
1.01928e+18,"Personally i feel that the ""infrastructure coin"" era is over.Infrastructure coins have helped build a relatively l… https://t.co/Tffl07JKDP",Tue Jul 17 17:42:48 +0000 2018,Cryptofanatic32,EFX,Equifax Inc.,False,,,,,,,,,
1.01928e+18,$DAL New Insider Filing On:  West W Gilbert Transaction Code: S https://t.co/9e1KufCv8G,Tue Jul 17 17:43:06 +0000 2018,filing_scanner,DAL,Delta Air Lines,False,,,,,,,,,
1.01928e+18,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:43:31 +0000 2018,loumcadory,RTN,Raytheon Company,False,,,,,,,,,
1.01928e+18,How Southern Company’s Dividend Profile Looks Next to Its Peers $D $SO $XLU $DUK $NEE https://t.co/XkOZZ6BTVN https://t.co/uqzjbYC7i8,Tue Jul 17 17:43:54 +0000 2018,MarketRealist,NEE,NextEra Energy,False,,,,,,,,,
1.01928e+18,WANT to TRADE $DFS? Find us at the following EXCHANGES:  1. https://t.co/FvRAlQFNai 2. https://t.co/Lma6PCPn81 3.… https://t.co/2dxSY2pDaM,Tue Jul 17 17:44:17 +0000 2018,dfstoken,DFS,Discover Financial Services,False,,,,,,,,,
1.01928e+18,$IT $YELP $MS $CUBE $OUT $A $POT $BAM! $HE $EAT $MS $CGI $DO $MR $INN $OUT $CUBS,Tue Jul 17 17:44:25 +0000 2018,stockbard,A,Agilent Technologies,False,,,,,,,,,
1.01928e+18,@traderstewie Do you see any pattern on $LITE. Can you give me some PT?,Tue Jul 17 17:44:51 +0000 2018,tradingbysystem,LITE,Lumentum Holdings Inc.,False,,,,,,,,,
1.01928e+18,$GG Goldcorp Inc. Option Order Flow Sentiment is 81.9% Bullish. https://t.co/Upm8aVoFPl,Tue Jul 17 17:45:42 +0000 2018,MC_OptionTrades,GG,Goldcorp Inc.,False,,,,,,,,,
1.01928e+18,$CVX New Insider Filing On:  JOHNSON JAMES WILLIAM Transaction Code: M https://t.co/jEQDLRFlFK,Tue Jul 17 17:45:58 +0000 2018,filing_scanner,CVX,Chevron Corporation,False,,,,,,,,,
1.01928e+18,An Altman-Z score of 6.62 indicates that $EL is not in any danger for bankruptcy at the moment.… https://t.co/JIhE4hFPGV,Tue Jul 17 17:46:03 +0000 2018,ChartMill,EL,The EstíëŒ©e Lauder Companies Inc.,False,,,,,,,,,
1.01928e+18,$DRI New Insider Filing On:  Simon William S Transaction Code: M https://t.co/2DGR0iowZc,Tue Jul 17 17:46:20 +0000 2018,filing_scanner,DRI,Darden Restaurants,False,,,,,,,,,
1.01928e+18,@TradeWithNinja out $VRTX 158% profit could have let it run but over 100% is good for me.,Tue Jul 17 17:46:22 +0000 2018,Up4aGoodTrade,VRTX,Vertex Pharmaceuticals Incorporated,False,,,,,,,,,
1.01928e+18,DigiTimes: TSMC will post revenue increases in Q3 and Q4 https://t.co/0qWwOYYNjQ $TSM,Tue Jul 17 17:47:01 +0000 2018,MarketCurrents,TSM,Taiwan Semiconductor Manufacturing Company Limited,False,,,,,,,,,
1.01928e+18,DigiTimes: TSMC will post revenue increases in Q3 and Q4 https://t.co/BZdnqvT0rE $TSM,Tue Jul 17 17:47:02 +0000 2018,SAlphaTech,TSM,Taiwan Semiconductor Manufacturing Company Limited,False,,,,,,,,,
1.01928e+18,Mid-day close .10 &gt; high 1 day ago with trading range &gt;=95% (Daily 8 EMA &gt; 21 Close &gt; 8 EMA Vol &gt; 750K): 100 -… https://t.co/NJZfKypCGy,Tue Jul 17 17:47:06 +0000 2018,15minofPham,TQQQ,ProShares UltraPro QQQ,False,,,,,,,,,
1.01928e+18,"$LITE ""Chart Request"" for @tradingbysystem Very nice pattern emerging in $LITE ... i'd go long this stock on a… https://t.co/hYG1Ix5MEE",Tue Jul 17 17:47:15 +0000 2018,traderstewie,LITE,Lumentum Holdings Inc.,False,,,,,,,,,
1.01928e+18,$CVS 10-Aug-18 ATM Implied Volatility is up 0.0% to 29.2. Straddle Implies a Move of ±6.3%. Earnings Aug 08 BMO. https://t.co/mZJRV7sqVl,Tue Jul 17 17:47:28 +0000 2018,MC_OptionTrades,CVS,CVS Health Corporation,False,,,,,,,,,
1.01928e+18,$pxd Check out the buy signal on a 1 minute chart. https://t.co/YIXjSQu9Tu,Tue Jul 17 17:47:30 +0000 2018,BrecherTrading,PXD,Pioneer Natural Resources Company,False,,,,,,,,,
1.01928e+18,Trade on Binance with 50% discount trading fee 💰  Register for BONUS ➡️ https://t.co/sYjWfR1e8D  $TSLA $OAX $MONA… https://t.co/W7GhKLQ1kQ,Tue Jul 17 17:47:45 +0000 2018,evanalsop4864,ESV,Ensco plc,False,,,,,,,,,
1.01928e+18,Binance is one of the most prominent exchange in crypto. 😍  Register for BONUS ➡️ https://t.co/sAIS0nxjBb  $GVT… https://t.co/ZfEVw4WvqR,Tue Jul 17 17:47:55 +0000 2018,danhodges4591,RRC,Range Resources Corporation,False,,,,,,,,,
1.01928e+18,📢 GET 500 $ADM FOR FREE !! 📢     Follow https://t.co/XpGKsGQaMf and visit https://t.co/Zt3jTp4Xti ! 💵  Register… https://t.co/bvSiQ1ZlHN,Tue Jul 17 17:48:18 +0000 2018,jtpeank27,ADM,Archer-Daniels-Midland Company,False,,,,,,,,,
1.01928e+18,Trade crypto on Binance and get 50% discount on trading fees 😊  Register for BONUS ➡️ https://t.co/W8wJYAQLVG… https://t.co/8auAqK0zRa,Tue Jul 17 17:48:26 +0000 2018,JamesCribbs17,SRC,Spirit Realty Capital,False,,,,,,,,,
1.01928e+18,Rumor mill is that $QCOM execs are flying out to $NXPI headquarters possible reason for the pop,Tue Jul 17 17:48:50 +0000 2018,BrianLorraine1,QCOM,QUALCOMM Incorporated,False,,,,,,,,,
1.01928e+18,Binance is one of the most prominent exchange in crypto. 💰  Register for BONUS ➡️ https://t.co/sYjWfR1e8D  $BOX… https://t.co/6SDGR6MmXJ,Tue Jul 17 17:49:15 +0000 2018,evanalsop4864,AUY,Yamana Gold Inc.,False,,,,,,,,,
1.01928e+18,$ADI New Insider Filing On:  Golz Karen Transaction Code:  https://t.co/wpkYm38H9Q https://t.co/fiOjYekWSB,Tue Jul 17 17:49:18 +0000 2018,filing_scanner,ADI,Analog Devices,False,,,,,,,,,
1.01928e+18,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:49:28 +0000 2018,rjparrish48,RTN,Raytheon Company,False,,,,,,,,,
1.01928e+18,Get access to 15+ premium paid groups for a fraction of the price! 😍  Join Us: ➡️ https://t.co/9V3WyLKyNu  $REP… https://t.co/p86doVhCfh,Tue Jul 17 17:49:36 +0000 2018,melaniebower89a,DKS,Dick's Sporting Goods,False,,,,,,,,,
